reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
7a795f71-0f19-4c70-aa54-2be9e30ca698,Rudy Bambang Setiawan (Rubamz),https://play-lh.googleusercontent.com/a-/ACNPEu_7HYVZ-39LxxBeruxQHB3dQZJ1LQJZM8h6MEzcTg,okehhhh,5,0,5.21.0,2022-10-08 19:07:18,,
ff73458d-ad16-4c20-b840-0bf8213d573d,Hareez McRyz,https://play-lh.googleusercontent.com/a-/ACNPEu_enZ7xfT3545APRESq1yeEdbw8qQ7cP2CVDCGhHg,andalan lah buat yg pas nggak punya untuk barang kperluan,5,0,5.21.0,2022-10-08 18:41:23,,
bca9b065-b1c6-48a8-9216-36cb27e35137,Velix Only,https://play-lh.googleusercontent.com/a/ALm5wu0ZehtR0AhPvfBXtmY36cbL-IQJxy245xuwW2tg=mo,Okkehh,5,0,5.21.0,2022-10-08 17:04:53,,
5ed16f42-d4dc-460a-a5d6-9f31aca4aa4e,Iman Darmawan,https://play-lh.googleusercontent.com/a-/ACNPEu9gx88NFwf1MRZIDl3QwTtWiwqo2jOp02sEpuD5,Good aplikasi,5,0,,2022-10-08 15:18:44,,
4b207b57-045c-4fc2-aa28-9f3ce541d0a5,sarjono sarjono,https://play-lh.googleusercontent.com/a-/ACNPEu-9L0SGlJLrZMW31TOalvQSm4b9iE8q25_2cZuoIw,Nyaman belanja d sini,5,0,5.21.0,2022-10-08 14:37:22,,
7eb12508-ab2b-49dc-8d0c-4de7f65366ac,Retno Eka Febriani,https://play-lh.googleusercontent.com/a-/ACNPEu_8ma1hUgbkHJmYzbWOs1D7jsr-TtDLH_C5wzqPUw,"Barang yg diperjual belikan sangat banyak dan lengkap, promosi juga bagus dan kreatif",5,0,5.21.0,2022-10-08 06:05:57,,
95493c9e-6b48-4390-8d3a-24e460e12c8d,aindra2907,https://play-lh.googleusercontent.com/a-/ACNPEu_7gTLOf6Ua0zqAOw7D1GOzQDmE5a9rIR65RkqgcQ,So far oke,5,0,5.20.1,2022-10-07 22:43:55,,
d203b4ae-db2a-4fd0-93f8-dbf34af6722a,Moshi Moshi,https://play-lh.googleusercontent.com/a/ALm5wu2r7EpPWSUc0iuJp0zY6Jn1KbvQoH5TglspCIi7=mo,Ok,5,0,,2022-10-07 20:29:10,,
ae57fc34-966b-4431-a806-00a0fc0c32f3,Raditio Satwoko,https://play-lh.googleusercontent.com/a-/ACNPEu_kyiIpmnjiampjqBEi3qf1f3WZQ_kbbBoQbxTK1g,MANTAP..👍🏻,5,0,5.21.0,2022-10-07 13:25:16,,
e4331379-4237-4ac6-a3b3-a7db08d54df9,Andrian Arom Putra,https://play-lh.googleusercontent.com/a/ALm5wu1Gg4MSxy7vusAm026N3YMh6K9mFriksyGlCI7F=mo,Good app,5,0,5.21.0,2022-10-07 13:25:09,,
af257402-7627-4061-a10f-1ac7b45d69b6,torro251325 rizky,https://play-lh.googleusercontent.com/a/ALm5wu1WH1-l0d2p-iin54KFojChJAH13GvXmtOnKIjS=mo,mntap,5,0,5.21.0,2022-10-07 03:06:55,,
ce1b17bb-641b-4249-a491-5b21a6500d43,Riedh One (RiedhOne),https://play-lh.googleusercontent.com/a-/ACNPEu8THM0AMdhhqI_6fYZdrpR1OrH8BTjV3xw8IOjtVA,Great,5,0,5.21.0,2022-10-07 00:44:26,,
bfae402c-267c-4aba-acb9-a0b70879b2dd,Lai Valentin Riwu Kaho,https://play-lh.googleusercontent.com/a-/ACNPEu8Lw7B26Yn_e8nvjPSn7nq-62ECBUQYV0a-EB36tO0,Good job,5,0,5.21.0,2022-10-07 00:06:03,,
2d5ab455-7dbb-42a7-8a4a-1cbb2f9df031,Anang Santoso,https://play-lh.googleusercontent.com/a-/ACNPEu980CfCZmyQxgOqR0BQQsw8Z8OJSyAQlybhgePu,Best aplication ❤️,5,0,5.21.0,2022-10-05 22:50:08,,
4ca1c28a-0f24-4c91-94b2-179eb8a63fac,Riant 98,https://play-lh.googleusercontent.com/a-/ACNPEu-JnTkvww2563HoTAvSF28DkMdwI2Q9LAMCEGas,Sep,5,0,5.20.1,2022-10-05 20:40:00,,
783fb40e-3444-416d-bb5b-967e150d2404,Donat Peyang,https://play-lh.googleusercontent.com/a/ALm5wu3XW6s1dIOzbOLu80lhzYEjqNCo7mbT2GKDL96c=mo,Setelah update versi terbaru semakin lelet untuk melihat foto produk. Sudah menghapus cache spt saran developer tp masih lelet ... foto produk masih tidak bisa tampil walau sudah di tunggu lama. Utk jaringan masih normal krn saya remote kekantor dengan anydesk & team viewer masih sangat normal & lancar,5,0,5.21.0,2022-10-05 19:30:56,"Duh kak. Sorry banget yah udah bikin kamu jadi bete :(
Yuk coba infoin kendala kamu perihal aplikasi yang lelet lewat form http://bl.id/appreview yah guna kami bantu cek lebih lanjut lagi. Dengan mengisi form tersebut, kakak akan mendapatkan credits dari Bukalapak, lho. Ditunggu kak 😊
",2021-09-12 07:43:47
daea8754-fe92-45eb-8620-6c9f99f222ac,Herry Momongan,https://play-lh.googleusercontent.com/a-/ACNPEu9IkXeyTGOGD2CZtBo6lpI8tW0zW_t52U8hU2ka,Great,5,0,5.20.1,2022-10-05 12:37:32,,
