reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
c0c5e935-d050-45de-ab85-dc23e458bcf7,Mujahed Ahmed,https://play-lh.googleusercontent.com/a-/ACNPEu9rdrIDsvKPl62dUmCWZmfZLwJue-8vHTQNAtyyzg,ফেসবুকে আমার পোস্টে কি পবলেম,3,0,390.0.0.27.105,2022-11-03 22:13:11,,
4eeffca1-5ab8-44c4-b1c1-8071e887e905,Krishna Panwar,https://play-lh.googleusercontent.com/a/ALm5wu16PZlRlyxmB8aljUtma3KIibK3pnbw0mW_bpQA=mo,Good,3,0,,2022-11-03 22:07:23,,
58042bb2-71c7-46be-8403-f822305f40e2,Hema Bisht,https://play-lh.googleusercontent.com/a-/ACNPEu9Hcpmx21iZKRTOUAdsAo0_2Q3wQ2WHn177Pd5oXg,Nice,3,0,390.0.0.27.105,2022-11-03 22:03:49,,
15164d40-9857-4089-bc05-2891d93bb8ed,Chachan Marika,https://play-lh.googleusercontent.com/a/ALm5wu2E-l-r8D0n8aO-_TB3NThEvUBJar3KqNRCN1JJ=mo,And my.,3,0,,2022-11-03 21:59:34,,
67b1a968-a2ac-4e2e-abdd-4d6a8eca22e5,Tanjina Akter,https://play-lh.googleusercontent.com/a/ALm5wu2y8s3rfc7bQK5IdyR8aO-aOZ53I0m85eq5AO8=mo,kod9,3,0,,2022-11-03 21:52:47,,
5d637ded-5ee3-48e6-83a7-50765494dbc4,Tasme Sakima,https://play-lh.googleusercontent.com/a/ALm5wu1bDgdK_QpEoM-YACfS5oKXg2oOwHgoKcCuRAQ-=mo,Nice app,3,0,390.0.0.27.105,2022-11-03 21:34:56,,
9da3b169-e646-414a-9549-0dd2adfbcf4f,Mama Nica,https://play-lh.googleusercontent.com/a/ALm5wu3B197l7VFquYKjLJ7xkvNGO2atH-ZoAqqDFe8v=mo,De zg,3,0,388.0.0.32.105,2022-11-03 21:28:09,,
82711b91-8f40-40f5-a480-027f9d1f07e0,Muntaj Ali,https://play-lh.googleusercontent.com/a/ALm5wu13jHH6nj3emk_mJurzV3iXO4H8xICozyAI3M-V=mo,ঢথরঢ,3,0,390.0.0.27.105,2022-11-03 21:18:39,,
9b7f1ab4-6957-4610-81cd-7836616e2d37,Abishek Mandal,https://play-lh.googleusercontent.com/a-/ACNPEu9XHpvqJPN1Hobf1u3HHLZRDd4kjOnPNdgVp-gGlw,Fb apps works perfectly but since long time I'm trying to locked my profile but I I couldn't see the profile locked option. How can I solve this issues?,3,0,,2022-11-03 21:17:30,,
c81f7336-13d7-4ff1-9482-02e8cadfa5e4,Yasas Chandrasiri,https://play-lh.googleusercontent.com/a-/ACNPEu-mCxEIZsCNTRLB8EKenLUv-PKxqd4JBzDR7UrI0fg,"What the hell. Recently, every time I log into Facebook from Facebook app, I get logged out immediately. Is it because of the latest updates? If this is a common issue fix the problem or if not how can I fix the problem on my own ?",3,0,390.0.0.27.105,2022-11-03 21:12:25,,
dc61dc69-6f3f-4b03-b843-f9a0019a4f72,lokman khan,https://play-lh.googleusercontent.com/a/ALm5wu2SJjr1dWzzAWN519RMo978MuxrFC5ZPN-0XoCU=mo,2222ģ3ū3tt22tť3h3ģ3h22ť3 and 2t,3,0,365.0.0.30.112,2022-11-03 21:08:38,,
d7381d19-674e-43ce-94a8-f9332cfe4f3a,Fazahir Mohamed,https://play-lh.googleusercontent.com/a-/ACNPEu_4RHhn3zcNZD1B5hLhY4EKl7VIM2EIvOzk4eZ12g,I have been using Facebook since 2011... no use ... I did not earn a single cents... really time waste...but I can't avoid it even... Facebook like a drugs or any other habit,3,1,3.7,2022-11-03 21:07:05,,
3f0bad05-c2e8-4704-b044-055c747fc05b,Ramazan wazir,https://play-lh.googleusercontent.com/a/ALm5wu2B95PkQTLKFOV-B2s6eNZa7NGrza7w2Dq1b9JF=mo,Pzbook,3,0,,2022-11-03 20:56:43,,
7b7bcab1-a3f0-4882-b39b-b0f72fa0188b,Ram nath Ram nath,https://play-lh.googleusercontent.com/a/ALm5wu30zD0BWYxuMM_-yce2glDXzWzY-8rcw6f2hWSM=mo,रामनाथ,3,0,336.0.0.20.117,2022-11-03 20:55:06,,
0ace5f29-f855-44d8-9916-6abc63d627b5,Jenelen saavedra Deaña vellaraza,https://play-lh.googleusercontent.com/a-/ACNPEu8U2dHe3xfqKAN-vrWfJsz8FZdw9ZTKgkPQSg6rQQ,Nice and cool,3,0,359.0.0.30.118,2022-11-03 20:54:07,,
e1f7e1f0-edef-4302-88c9-b12595e9895e,suman kataria,https://play-lh.googleusercontent.com/a/ALm5wu1MOXTN1QuaIKXopXg68Rcryftx46GEGdT-6aXW=mo,Sanjeev.kumar,3,0,,2022-11-03 20:53:54,,
731d3691-e755-484b-a5c5-57d7609b26e3,Nasmir Bm,https://play-lh.googleusercontent.com/a/ALm5wu0iSHyghcyNELr8x8c4l4DKnpp3__fXQB9nBVFj=mo,lp,3,0,390.0.0.27.105,2022-11-03 20:34:29,,
170db2cd-abb1-4e6c-bba2-75fdf407c5ba,Buingston Wee,https://play-lh.googleusercontent.com/a-/ACNPEu-JJ-KJx_NZjMoN4Q1rScGIEdpYDi4H6jB2DUHkAw,Good,3,0,390.0.0.27.105,2022-11-03 20:34:14,,
